"dir","minx","maxy","maxx","miny","width","x","y"
"07","589187.0","6466812.0","605187.0","6450812.0",4096,18,13
"07","589187.0","6482812.0","605187.0","6466812.0",4096,18,14
"07","589187.0","6498812.0","605187.0","6482812.0",4096,18,15
"07","589187.0","6514812.0","605187.0","6498812.0",4096,18,16
"07","589187.0","6530812.0","605187.0","6514812.0",4096,18,17
"07","589187.0","6546812.0","605187.0","6530812.0",4096,18,18
"07","589187.0","6562812.0","605187.0","6546812.0",4096,18,19
"07","589187.0","6578812.0","605187.0","6562812.0",4096,18,20
"07","589187.0","6594812.0","605187.0","6578812.0",4096,18,21
"07","589187.0","6610812.0","605187.0","6594812.0",4096,18,22
"07","589187.0","6626812.0","605187.0","6610812.0",4096,18,23
"07","605187.0","6418812.0","621187.0","6402812.0",4096,19,10
"07","605187.0","6434812.0","621187.0","6418812.0",4096,19,11
"07","605187.0","6450812.0","621187.0","6434812.0",4096,19,12
"07","605187.0","6466812.0","621187.0","6450812.0",4096,19,13
"07","605187.0","6482812.0","621187.0","6466812.0",4096,19,14
"07","605187.0","6498812.0","621187.0","6482812.0",4096,19,15
"07","605187.0","6514812.0","621187.0","6498812.0",4096,19,16
"07","605187.0","6530812.0","621187.0","6514812.0",4096,19,17
"07","605187.0","6546812.0","621187.0","6530812.0",4096,19,18
"07","605187.0","6562812.0","621187.0","6546812.0",4096,19,19
"07","605187.0","6578812.0","621187.0","6562812.0",4096,19,20
"07","605187.0","6594812.0","621187.0","6578812.0",4096,19,21
"07","605187.0","6610812.0","621187.0","6594812.0",4096,19,22
"07","605187.0","6626812.0","621187.0","6610812.0",4096,19,23
"07","621187.0","6386812.0","637187.0","6370812.0",4096,20,8
"07","621187.0","6402812.0","637187.0","6386812.0",4096,20,9
"07","621187.0","6418812.0","637187.0","6402812.0",4096,20,10
"07","621187.0","6434812.0","637187.0","6418812.0",4096,20,11
"07","621187.0","6450812.0","637187.0","6434812.0",4096,20,12
"07","621187.0","6466812.0","637187.0","6450812.0",4096,20,13
"07","621187.0","6482812.0","637187.0","6466812.0",4096,20,14
"07","621187.0","6498812.0","637187.0","6482812.0",4096,20,15
"07","621187.0","6514812.0","637187.0","6498812.0",4096,20,16
"07","621187.0","6530812.0","637187.0","6514812.0",4096,20,17
"07","621187.0","6546812.0","637187.0","6530812.0",4096,20,18
"07","621187.0","6562812.0","637187.0","6546812.0",4096,20,19
"07","621187.0","6578812.0","637187.0","6562812.0",4096,20,20
"07","621187.0","6594812.0","637187.0","6578812.0",4096,20,21
"07","621187.0","6610812.0","637187.0","6594812.0",4096,20,22
"07","621187.0","6642812.0","637187.0","6626812.0",4096,20,24
"07","637187.0","6386812.0","653187.0","6370812.0",4096,21,8
"07","637187.0","6402812.0","653187.0","6386812.0",4096,21,9
"07","637187.0","6418812.0","653187.0","6402812.0",4096,21,10
"07","637187.0","6434812.0","653187.0","6418812.0",4096,21,11
"07","637187.0","6450812.0","653187.0","6434812.0",4096,21,12
"07","637187.0","6466812.0","653187.0","6450812.0",4096,21,13
"07","637187.0","6482812.0","653187.0","6466812.0",4096,21,14
"07","637187.0","6498812.0","653187.0","6482812.0",4096,21,15
"07","637187.0","6514812.0","653187.0","6498812.0",4096,21,16
"07","637187.0","6530812.0","653187.0","6514812.0",4096,21,17
"07","637187.0","6546812.0","653187.0","6530812.0",4096,21,18
"07","637187.0","6562812.0","653187.0","6546812.0",4096,21,19
"07","637187.0","6578812.0","653187.0","6562812.0",4096,21,20
"07","637187.0","6594812.0","653187.0","6578812.0",4096,21,21
"07","637187.0","6610812.0","653187.0","6594812.0",4096,21,22
