"dir","minx","maxy","maxx","miny","width","x","y"
"08","477187.0","6466812.0","485187.0","6458812.0",4096,22,27
"08","477187.0","6474812.0","485187.0","6466812.0",4096,22,28
"08","477187.0","6482812.0","485187.0","6474812.0",4096,22,29
"08","477187.0","6490812.0","485187.0","6482812.0",4096,22,30
"08","477187.0","6498812.0","485187.0","6490812.0",4096,22,31
"08","477187.0","6506812.0","485187.0","6498812.0",4096,22,32
"08","477187.0","6514812.0","485187.0","6506812.0",4096,22,33
"08","477187.0","6522812.0","485187.0","6514812.0",4096,22,34
"08","477187.0","6530812.0","485187.0","6522812.0",4096,22,35
"08","477187.0","6538812.0","485187.0","6530812.0",4096,22,36
"08","477187.0","6546812.0","485187.0","6538812.0",4096,22,37
"08","477187.0","6554812.0","485187.0","6546812.0",4096,22,38
"08","477187.0","6562812.0","485187.0","6554812.0",4096,22,39
"08","477187.0","6570812.0","485187.0","6562812.0",4096,22,40
"08","485187.0","6466812.0","493187.0","6458812.0",4096,23,27
"08","485187.0","6474812.0","493187.0","6466812.0",4096,23,28
"08","485187.0","6482812.0","493187.0","6474812.0",4096,23,29
"08","485187.0","6490812.0","493187.0","6482812.0",4096,23,30
"08","485187.0","6498812.0","493187.0","6490812.0",4096,23,31
"08","485187.0","6506812.0","493187.0","6498812.0",4096,23,32
"08","485187.0","6514812.0","493187.0","6506812.0",4096,23,33
"08","485187.0","6522812.0","493187.0","6514812.0",4096,23,34
"08","485187.0","6530812.0","493187.0","6522812.0",4096,23,35
"08","485187.0","6538812.0","493187.0","6530812.0",4096,23,36
"08","485187.0","6546812.0","493187.0","6538812.0",4096,23,37
"08","485187.0","6554812.0","493187.0","6546812.0",4096,23,38
"08","485187.0","6562812.0","493187.0","6554812.0",4096,23,39
"08","485187.0","6570812.0","493187.0","6562812.0",4096,23,40
"08","485187.0","6578812.0","493187.0","6570812.0",4096,23,41
"08","485187.0","6586812.0","493187.0","6578812.0",4096,23,42
"08","493187.0","6442812.0","501187.0","6434812.0",4096,24,24
"08","493187.0","6450812.0","501187.0","6442812.0",4096,24,25
"08","493187.0","6458812.0","501187.0","6450812.0",4096,24,26
"08","493187.0","6466812.0","501187.0","6458812.0",4096,24,27
"08","493187.0","6474812.0","501187.0","6466812.0",4096,24,28
"08","493187.0","6482812.0","501187.0","6474812.0",4096,24,29
"08","493187.0","6490812.0","501187.0","6482812.0",4096,24,30
"08","493187.0","6498812.0","501187.0","6490812.0",4096,24,31
"08","493187.0","6506812.0","501187.0","6498812.0",4096,24,32
"08","493187.0","6514812.0","501187.0","6506812.0",4096,24,33
"08","493187.0","6522812.0","501187.0","6514812.0",4096,24,34
"08","493187.0","6530812.0","501187.0","6522812.0",4096,24,35
"08","493187.0","6538812.0","501187.0","6530812.0",4096,24,36
"08","493187.0","6546812.0","501187.0","6538812.0",4096,24,37
"08","493187.0","6554812.0","501187.0","6546812.0",4096,24,38
"08","493187.0","6562812.0","501187.0","6554812.0",4096,24,39
"08","493187.0","6570812.0","501187.0","6562812.0",4096,24,40
"08","493187.0","6578812.0","501187.0","6570812.0",4096,24,41
"08","493187.0","6586812.0","501187.0","6578812.0",4096,24,42
"08","501187.0","6450812.0","509187.0","6442812.0",4096,25,25
"08","501187.0","6458812.0","509187.0","6450812.0",4096,25,26
"08","501187.0","6466812.0","509187.0","6458812.0",4096,25,27
"08","501187.0","6474812.0","509187.0","6466812.0",4096,25,28
"08","501187.0","6482812.0","509187.0","6474812.0",4096,25,29
"08","501187.0","6490812.0","509187.0","6482812.0",4096,25,30
"08","501187.0","6498812.0","509187.0","6490812.0",4096,25,31
"08","501187.0","6506812.0","509187.0","6498812.0",4096,25,32
"08","501187.0","6514812.0","509187.0","6506812.0",4096,25,33
"08","501187.0","6522812.0","509187.0","6514812.0",4096,25,34
"08","501187.0","6530812.0","509187.0","6522812.0",4096,25,35
"08","501187.0","6538812.0","509187.0","6530812.0",4096,25,36
"08","501187.0","6546812.0","509187.0","6538812.0",4096,25,37
"08","501187.0","6554812.0","509187.0","6546812.0",4096,25,38
"08","501187.0","6562812.0","509187.0","6554812.0",4096,25,39
"08","501187.0","6570812.0","509187.0","6562812.0",4096,25,40
"08","501187.0","6578812.0","509187.0","6570812.0",4096,25,41
"08","501187.0","6586812.0","509187.0","6578812.0",4096,25,42
"08","509187.0","6450812.0","517187.0","6442812.0",4096,26,25
"08","509187.0","6458812.0","517187.0","6450812.0",4096,26,26
"08","509187.0","6466812.0","517187.0","6458812.0",4096,26,27
"08","509187.0","6474812.0","517187.0","6466812.0",4096,26,28
"08","509187.0","6482812.0","517187.0","6474812.0",4096,26,29
"08","509187.0","6490812.0","517187.0","6482812.0",4096,26,30
"08","509187.0","6498812.0","517187.0","6490812.0",4096,26,31
"08","509187.0","6506812.0","517187.0","6498812.0",4096,26,32
"08","509187.0","6514812.0","517187.0","6506812.0",4096,26,33
"08","509187.0","6522812.0","517187.0","6514812.0",4096,26,34
"08","509187.0","6530812.0","517187.0","6522812.0",4096,26,35
"08","509187.0","6538812.0","517187.0","6530812.0",4096,26,36
"08","509187.0","6546812.0","517187.0","6538812.0",4096,26,37
"08","509187.0","6554812.0","517187.0","6546812.0",4096,26,38
"08","509187.0","6562812.0","517187.0","6554812.0",4096,26,39
"08","509187.0","6570812.0","517187.0","6562812.0",4096,26,40
"08","509187.0","6578812.0","517187.0","6570812.0",4096,26,41
"08","509187.0","6586812.0","517187.0","6578812.0",4096,26,42
"08","517187.0","6418812.0","525187.0","6410812.0",4096,27,21
"08","517187.0","6426812.0","525187.0","6418812.0",4096,27,22
"08","517187.0","6434812.0","525187.0","6426812.0",4096,27,23
"08","517187.0","6474812.0","525187.0","6466812.0",4096,27,28
"08","517187.0","6482812.0","525187.0","6474812.0",4096,27,29
"08","517187.0","6490812.0","525187.0","6482812.0",4096,27,30
"08","517187.0","6498812.0","525187.0","6490812.0",4096,27,31
"08","517187.0","6506812.0","525187.0","6498812.0",4096,27,32
"08","517187.0","6514812.0","525187.0","6506812.0",4096,27,33
"08","517187.0","6522812.0","525187.0","6514812.0",4096,27,34
"08","517187.0","6530812.0","525187.0","6522812.0",4096,27,35
"08","517187.0","6538812.0","525187.0","6530812.0",4096,27,36
"08","517187.0","6546812.0","525187.0","6538812.0",4096,27,37
"08","517187.0","6554812.0","525187.0","6546812.0",4096,27,38
"08","517187.0","6562812.0","525187.0","6554812.0",4096,27,39
"08","517187.0","6570812.0","525187.0","6562812.0",4096,27,40
"08","517187.0","6578812.0","525187.0","6570812.0",4096,27,41
"08","517187.0","6586812.0","525187.0","6578812.0",4096,27,42
"08","517187.0","6594812.0","525187.0","6586812.0",4096,27,43
"08","525187.0","6418812.0","533187.0","6410812.0",4096,28,21
"08","525187.0","6426812.0","533187.0","6418812.0",4096,28,22
"08","525187.0","6434812.0","533187.0","6426812.0",4096,28,23
"08","525187.0","6442812.0","533187.0","6434812.0",4096,28,24
"08","525187.0","6450812.0","533187.0","6442812.0",4096,28,25
"08","525187.0","6458812.0","533187.0","6450812.0",4096,28,26
"08","525187.0","6466812.0","533187.0","6458812.0",4096,28,27
"08","525187.0","6474812.0","533187.0","6466812.0",4096,28,28
"08","525187.0","6482812.0","533187.0","6474812.0",4096,28,29
"08","525187.0","6490812.0","533187.0","6482812.0",4096,28,30
"08","525187.0","6498812.0","533187.0","6490812.0",4096,28,31
"08","525187.0","6506812.0","533187.0","6498812.0",4096,28,32
"08","525187.0","6514812.0","533187.0","6506812.0",4096,28,33
"08","525187.0","6522812.0","533187.0","6514812.0",4096,28,34
"08","525187.0","6530812.0","533187.0","6522812.0",4096,28,35
"08","525187.0","6538812.0","533187.0","6530812.0",4096,28,36
"08","525187.0","6546812.0","533187.0","6538812.0",4096,28,37
"08","525187.0","6554812.0","533187.0","6546812.0",4096,28,38
"08","525187.0","6562812.0","533187.0","6554812.0",4096,28,39
"08","525187.0","6570812.0","533187.0","6562812.0",4096,28,40
"08","525187.0","6578812.0","533187.0","6570812.0",4096,28,41
"08","525187.0","6586812.0","533187.0","6578812.0",4096,28,42
"08","525187.0","6594812.0","533187.0","6586812.0",4096,28,43
"08","525187.0","6602812.0","533187.0","6594812.0",4096,28,44
"08","525187.0","6610812.0","533187.0","6602812.0",4096,28,45
"08","533187.0","6426812.0","541187.0","6418812.0",4096,29,22
"08","533187.0","6434812.0","541187.0","6426812.0",4096,29,23
"08","533187.0","6442812.0","541187.0","6434812.0",4096,29,24
"08","533187.0","6450812.0","541187.0","6442812.0",4096,29,25
"08","533187.0","6458812.0","541187.0","6450812.0",4096,29,26
"08","533187.0","6466812.0","541187.0","6458812.0",4096,29,27
"08","533187.0","6474812.0","541187.0","6466812.0",4096,29,28
"08","533187.0","6482812.0","541187.0","6474812.0",4096,29,29
"08","533187.0","6490812.0","541187.0","6482812.0",4096,29,30
"08","533187.0","6498812.0","541187.0","6490812.0",4096,29,31
"08","533187.0","6506812.0","541187.0","6498812.0",4096,29,32
"08","533187.0","6514812.0","541187.0","6506812.0",4096,29,33
"08","533187.0","6522812.0","541187.0","6514812.0",4096,29,34
"08","533187.0","6530812.0","541187.0","6522812.0",4096,29,35
"08","533187.0","6538812.0","541187.0","6530812.0",4096,29,36
"08","533187.0","6546812.0","541187.0","6538812.0",4096,29,37
"08","533187.0","6554812.0","541187.0","6546812.0",4096,29,38
"08","533187.0","6562812.0","541187.0","6554812.0",4096,29,39
"08","533187.0","6570812.0","541187.0","6562812.0",4096,29,40
"08","533187.0","6578812.0","541187.0","6570812.0",4096,29,41
"08","533187.0","6586812.0","541187.0","6578812.0",4096,29,42
"08","533187.0","6594812.0","541187.0","6586812.0",4096,29,43
"08","541187.0","6426812.0","549187.0","6418812.0",4096,30,22
"08","541187.0","6434812.0","549187.0","6426812.0",4096,30,23
"08","541187.0","6442812.0","549187.0","6434812.0",4096,30,24
"08","541187.0","6450812.0","549187.0","6442812.0",4096,30,25
"08","541187.0","6458812.0","549187.0","6450812.0",4096,30,26
"08","541187.0","6466812.0","549187.0","6458812.0",4096,30,27
"08","541187.0","6474812.0","549187.0","6466812.0",4096,30,28
"08","541187.0","6482812.0","549187.0","6474812.0",4096,30,29
"08","541187.0","6490812.0","549187.0","6482812.0",4096,30,30
"08","541187.0","6498812.0","549187.0","6490812.0",4096,30,31
"08","541187.0","6506812.0","549187.0","6498812.0",4096,30,32
"08","541187.0","6514812.0","549187.0","6506812.0",4096,30,33
"08","541187.0","6522812.0","549187.0","6514812.0",4096,30,34
"08","541187.0","6530812.0","549187.0","6522812.0",4096,30,35
"08","541187.0","6538812.0","549187.0","6530812.0",4096,30,36
"08","541187.0","6546812.0","549187.0","6538812.0",4096,30,37
"08","541187.0","6554812.0","549187.0","6546812.0",4096,30,38
"08","541187.0","6562812.0","549187.0","6554812.0",4096,30,39
"08","541187.0","6570812.0","549187.0","6562812.0",4096,30,40
"08","541187.0","6578812.0","549187.0","6570812.0",4096,30,41
"08","541187.0","6586812.0","549187.0","6578812.0",4096,30,42
"08","541187.0","6594812.0","549187.0","6586812.0",4096,30,43
"08","541187.0","6602812.0","549187.0","6594812.0",4096,30,44
"08","541187.0","6610812.0","549187.0","6602812.0",4096,30,45
"08","549187.0","6426812.0","557187.0","6418812.0",4096,31,22
"08","549187.0","6434812.0","557187.0","6426812.0",4096,31,23
"08","549187.0","6442812.0","557187.0","6434812.0",4096,31,24
"08","549187.0","6450812.0","557187.0","6442812.0",4096,31,25
"08","549187.0","6458812.0","557187.0","6450812.0",4096,31,26
"08","549187.0","6466812.0","557187.0","6458812.0",4096,31,27
"08","549187.0","6474812.0","557187.0","6466812.0",4096,31,28
"08","549187.0","6482812.0","557187.0","6474812.0",4096,31,29
"08","549187.0","6490812.0","557187.0","6482812.0",4096,31,30
"08","549187.0","6498812.0","557187.0","6490812.0",4096,31,31
"08","549187.0","6506812.0","557187.0","6498812.0",4096,31,32
"08","549187.0","6514812.0","557187.0","6506812.0",4096,31,33
"08","549187.0","6522812.0","557187.0","6514812.0",4096,31,34
"08","549187.0","6530812.0","557187.0","6522812.0",4096,31,35
"08","549187.0","6538812.0","557187.0","6530812.0",4096,31,36
"08","549187.0","6546812.0","557187.0","6538812.0",4096,31,37
"08","549187.0","6554812.0","557187.0","6546812.0",4096,31,38
"08","549187.0","6562812.0","557187.0","6554812.0",4096,31,39
"08","549187.0","6570812.0","557187.0","6562812.0",4096,31,40
"08","549187.0","6578812.0","557187.0","6570812.0",4096,31,41
"08","549187.0","6586812.0","557187.0","6578812.0",4096,31,42
"08","549187.0","6594812.0","557187.0","6586812.0",4096,31,43
"08","549187.0","6602812.0","557187.0","6594812.0",4096,31,44
"08","549187.0","6610812.0","557187.0","6602812.0",4096,31,45
"08","549187.0","6618812.0","557187.0","6610812.0",4096,31,46
"08","557187.0","6434812.0","565187.0","6426812.0",4096,32,23
"08","557187.0","6442812.0","565187.0","6434812.0",4096,32,24
"08","557187.0","6450812.0","565187.0","6442812.0",4096,32,25
"08","557187.0","6458812.0","565187.0","6450812.0",4096,32,26
"08","557187.0","6466812.0","565187.0","6458812.0",4096,32,27
"08","557187.0","6474812.0","565187.0","6466812.0",4096,32,28
"08","557187.0","6482812.0","565187.0","6474812.0",4096,32,29
"08","557187.0","6490812.0","565187.0","6482812.0",4096,32,30
"08","557187.0","6498812.0","565187.0","6490812.0",4096,32,31
"08","557187.0","6506812.0","565187.0","6498812.0",4096,32,32
"08","557187.0","6514812.0","565187.0","6506812.0",4096,32,33
"08","557187.0","6522812.0","565187.0","6514812.0",4096,32,34
"08","557187.0","6530812.0","565187.0","6522812.0",4096,32,35
"08","557187.0","6538812.0","565187.0","6530812.0",4096,32,36
"08","557187.0","6546812.0","565187.0","6538812.0",4096,32,37
"08","557187.0","6554812.0","565187.0","6546812.0",4096,32,38
"08","557187.0","6562812.0","565187.0","6554812.0",4096,32,39
"08","557187.0","6570812.0","565187.0","6562812.0",4096,32,40
"08","557187.0","6578812.0","565187.0","6570812.0",4096,32,41
"08","557187.0","6586812.0","565187.0","6578812.0",4096,32,42
"08","557187.0","6594812.0","565187.0","6586812.0",4096,32,43
"08","557187.0","6602812.0","565187.0","6594812.0",4096,32,44
"08","557187.0","6610812.0","565187.0","6602812.0",4096,32,45
"08","557187.0","6618812.0","565187.0","6610812.0",4096,32,46
"08","565187.0","6434812.0","573187.0","6426812.0",4096,33,23
"08","565187.0","6442812.0","573187.0","6434812.0",4096,33,24
"08","565187.0","6450812.0","573187.0","6442812.0",4096,33,25
"08","565187.0","6458812.0","573187.0","6450812.0",4096,33,26
"08","565187.0","6466812.0","573187.0","6458812.0",4096,33,27
"08","565187.0","6474812.0","573187.0","6466812.0",4096,33,28
"08","565187.0","6482812.0","573187.0","6474812.0",4096,33,29
"08","565187.0","6490812.0","573187.0","6482812.0",4096,33,30
"08","565187.0","6498812.0","573187.0","6490812.0",4096,33,31
"08","565187.0","6506812.0","573187.0","6498812.0",4096,33,32
"08","565187.0","6514812.0","573187.0","6506812.0",4096,33,33
"08","565187.0","6522812.0","573187.0","6514812.0",4096,33,34
"08","565187.0","6530812.0","573187.0","6522812.0",4096,33,35
"08","565187.0","6538812.0","573187.0","6530812.0",4096,33,36
"08","565187.0","6546812.0","573187.0","6538812.0",4096,33,37
"08","565187.0","6554812.0","573187.0","6546812.0",4096,33,38
"08","565187.0","6562812.0","573187.0","6554812.0",4096,33,39
"08","565187.0","6570812.0","573187.0","6562812.0",4096,33,40
"08","565187.0","6578812.0","573187.0","6570812.0",4096,33,41
"08","565187.0","6586812.0","573187.0","6578812.0",4096,33,42
"08","565187.0","6594812.0","573187.0","6586812.0",4096,33,43
"08","565187.0","6602812.0","573187.0","6594812.0",4096,33,44
"08","565187.0","6610812.0","573187.0","6602812.0",4096,33,45
"08","573187.0","6434812.0","581187.0","6426812.0",4096,34,23
"08","573187.0","6442812.0","581187.0","6434812.0",4096,34,24
"08","573187.0","6450812.0","581187.0","6442812.0",4096,34,25
"08","573187.0","6458812.0","581187.0","6450812.0",4096,34,26
"08","573187.0","6466812.0","581187.0","6458812.0",4096,34,27
"08","573187.0","6474812.0","581187.0","6466812.0",4096,34,28
"08","573187.0","6482812.0","581187.0","6474812.0",4096,34,29
"08","573187.0","6490812.0","581187.0","6482812.0",4096,34,30
"08","573187.0","6498812.0","581187.0","6490812.0",4096,34,31
"08","573187.0","6506812.0","581187.0","6498812.0",4096,34,32
"08","573187.0","6514812.0","581187.0","6506812.0",4096,34,33
"08","573187.0","6522812.0","581187.0","6514812.0",4096,34,34
"08","573187.0","6530812.0","581187.0","6522812.0",4096,34,35
"08","573187.0","6538812.0","581187.0","6530812.0",4096,34,36
"08","573187.0","6546812.0","581187.0","6538812.0",4096,34,37
"08","573187.0","6554812.0","581187.0","6546812.0",4096,34,38
"08","573187.0","6562812.0","581187.0","6554812.0",4096,34,39
"08","573187.0","6570812.0","581187.0","6562812.0",4096,34,40
"08","573187.0","6578812.0","581187.0","6570812.0",4096,34,41
"08","573187.0","6586812.0","581187.0","6578812.0",4096,34,42
"08","573187.0","6594812.0","581187.0","6586812.0",4096,34,43
"08","573187.0","6602812.0","581187.0","6594812.0",4096,34,44
"08","573187.0","6610812.0","581187.0","6602812.0",4096,34,45
"08","581187.0","6434812.0","589187.0","6426812.0",4096,35,23
"08","581187.0","6442812.0","589187.0","6434812.0",4096,35,24
"08","581187.0","6450812.0","589187.0","6442812.0",4096,35,25
"08","581187.0","6458812.0","589187.0","6450812.0",4096,35,26
"08","581187.0","6466812.0","589187.0","6458812.0",4096,35,27
"08","581187.0","6474812.0","589187.0","6466812.0",4096,35,28
"08","581187.0","6482812.0","589187.0","6474812.0",4096,35,29
"08","581187.0","6490812.0","589187.0","6482812.0",4096,35,30
"08","581187.0","6498812.0","589187.0","6490812.0",4096,35,31
"08","581187.0","6506812.0","589187.0","6498812.0",4096,35,32
"08","581187.0","6514812.0","589187.0","6506812.0",4096,35,33
"08","581187.0","6522812.0","589187.0","6514812.0",4096,35,34
"08","581187.0","6530812.0","589187.0","6522812.0",4096,35,35
"08","581187.0","6538812.0","589187.0","6530812.0",4096,35,36
